year,state,sex,prev_low,prev_medium,prev_high
2020,Pennsylvania,female,0.314,0.127,0.073
2020,Puerto Rico,male,0.151,0.19699999999999998,0.061
2020,Puerto Rico,female,0.133,0.066,0.027999999999999997
2020,Rhode Island,male,0.374,0.19899999999999998,0.055999999999999994
2020,Rhode Island,female,0.37599999999999995,0.10800000000000001,0.06
2020,South Carolina,male,0.282,0.21,0.08199999999999999
2020,South Carolina,female,0.24700000000000003,0.10800000000000001,0.07200000000000001
2020,South Dakota,female,0.29900000000000004,0.11699999999999999,0.05
2020,South Dakota,male,0.33699999999999997,0.24,0.076
2020,Tennessee,female,0.254,0.09699999999999999,0.048
2020,Tennessee,male,0.287,0.18899999999999997,0.067
2020,Texas,male,0.29300000000000004,0.22399999999999998,0.075
2020,Texas,female,0.259,0.10800000000000001,0.055999999999999994
2020,Utah,female,0.151,0.08,0.039
2020,Utah,male,0.152,0.147,0.05
2020,Virginia,male,0.325,0.195,0.057
2020,Virginia,female,0.309,0.10400000000000001,0.055999999999999994
2020,Vermont,male,0.3539999999999999,0.22399999999999998,0.08800000000000001
2020,Vermont,female,0.347,0.131,0.106
2020,Washington,female,0.32299999999999995,0.127,0.08
2020,Washington,male,0.37799999999999995,0.18100000000000002,0.062
2020,Wisconsin,female,0.34,0.175,0.092
2020,Wisconsin,male,0.32500000000000007,0.28300000000000003,0.106
2020,West Virginia,male,0.21799999999999997,0.152,0.057999999999999996
2020,West Virginia,female,0.20299999999999996,0.07400000000000001,0.03
2020,Wyoming,male,0.29900000000000004,0.205,0.067
2020,Wyoming,female,0.306,0.12,0.059000000000000004
2019,Alaska,male,0.29900000000000004,0.203,0.08
2019,Alaska,female,0.326,0.111,0.078
2019,Alabama,female,0.24200000000000002,0.08900000000000001,0.044000000000000004
2019,Alabama,male,0.23900000000000002,0.16399999999999998,0.07200000000000001
2019,Arkansas,male,0.21600000000000003,0.182,0.069
2019,Arkansas,female,0.20999999999999996,0.095,0.048
2019,Arizona,male,0.314,0.21,0.061
2019,Arizona,female,0.304,0.09300000000000001,0.051
2019,California,female,0.29300000000000004,0.11900000000000001,0.06
2019,California,male,0.32899999999999996,0.22,0.064
2019,Colorado,female,0.32,0.151,0.07400000000000001
2019,Colorado,male,0.37499999999999994,0.215,0.055999999999999994
2019,Connecticut,female,0.371,0.12,0.061
2019,Connecticut,male,0.384,0.196,0.063
2019,District of Columbia,male,0.37000000000000005,0.278,0.064
2019,District of Columbia,female,0.33899999999999997,0.223,0.10099999999999999
2019,Delaware,female,0.33,0.128,0.07200000000000001
2019,Delaware,male,0.31799999999999995,0.221,0.07400000000000001
2019,Florida,male,0.32100000000000006,0.193,0.078
2019,Florida,female,0.294,0.125,0.07400000000000001
2019,Georgia,female,0.26,0.11800000000000001,0.055999999999999994
2019,Georgia,male,0.294,0.2,0.06
2019,Guam,female,0.126,0.11900000000000001,0.06
2019,Guam,male,0.16399999999999998,0.24,0.12
2019,Hawaii,female,0.251,0.11,0.068
2019,Hawaii,male,0.24900000000000003,0.237,0.098
2019,Iowa,male,0.29600000000000004,0.27,0.079
2019,Iowa,female,0.314,0.165,0.055
2019,Idaho,female,0.27599999999999997,0.11800000000000001,0.07
2019,Idaho,male,0.22399999999999998,0.21600000000000003,0.076
2019,Illinois,female,0.30600000000000005,0.14400000000000002,0.07200000000000001
2019,Illinois,male,0.2909999999999999,0.258,0.08
2019,Indiana,female,0.26799999999999996,0.11,0.040999999999999995
2019,Indiana,male,0.29,0.205,0.069
2019,Kansas,female,0.32699999999999996,0.12,0.052000000000000005
2019,Kansas,male,0.303,0.228,0.07200000000000001
2019,Kentucky,male,0.19800000000000004,0.2,0.079
2019,Kentucky,female,0.20900000000000002,0.11,0.052000000000000005
2019,Louisiana,female,0.263,0.124,0.063
2019,Louisiana,male,0.229,0.259,0.087
2019,Massachusetts,male,0.3459999999999999,0.23199999999999998,0.08
2019,Massachusetts,female,0.332,0.154,0.075
2019,Maryland,female,0.333,0.109,0.053
2019,Maryland,male,0.348,0.16899999999999998,0.051
2019,Maine,female,0.317,0.125,0.083
2019,Maine,male,0.305,0.217,0.095
2019,Michigan,male,0.321,0.228,0.066
2019,Michigan,female,0.33000000000000007,0.134,0.057999999999999996
2019,Minnesota,male,0.317,0.253,0.07
2019,Minnesota,female,0.33899999999999997,0.163,0.069
2019,Missouri,male,0.305,0.214,0.071
2019,Missouri,female,0.28600000000000003,0.124,0.06
2019,Mississippi,male,0.185,0.198,0.078
2019,Mississippi,female,0.21299999999999997,0.076,0.044000000000000004
2019,Montana,female,0.298,0.147,0.09
2019,Montana,male,0.28500000000000003,0.267,0.09699999999999999
2019,North Carolina,female,0.27,0.105,0.047
2019,North Carolina,male,0.306,0.17,0.067
2019,North Dakota,male,0.29899999999999993,0.292,0.08199999999999999
2019,North Dakota,female,0.33399999999999996,0.149,0.065
2019,Nebraska,female,0.338,0.157,0.054000000000000006
2019,Nebraska,male,0.31,0.261,0.071
2019,New Hampshire,female,0.41900000000000004,0.11800000000000001,0.068
2019,New Hampshire,male,0.39799999999999996,0.218,0.07200000000000001
2019,New Mexico,female,0.27099999999999996,0.098,0.045
2019,New Mexico,male,0.28600000000000003,0.2,0.076
2019,Nevada,male,0.301,0.20800000000000002,0.07400000000000001
2019,Nevada,female,0.27399999999999997,0.13,0.055
2019,New York,female,0.306,0.13,0.063
2019,New York,male,0.34,0.20800000000000002,0.055
2019,Ohio,male,0.266,0.228,0.07400000000000001
2019,Ohio,female,0.28,0.125,0.057
2019,Oklahoma,male,0.26,0.171,0.055999999999999994
2019,Oklahoma,female,0.24099999999999994,0.086,0.031
2019,Oregon,female,0.312,0.131,0.08800000000000001
2019,Oregon,male,0.33299999999999996,0.221,0.083
2019,Pennsylvania,male,0.321,0.21600000000000003,0.064
2019,Pennsylvania,female,0.33,0.125,0.057999999999999996
2019,Puerto Rico,male,0.16200000000000003,0.196,0.059000000000000004
2019,Puerto Rico,female,0.122,0.07400000000000001,0.031
2019,Rhode Island,female,0.38600000000000007,0.138,0.063
2019,Rhode Island,male,0.36199999999999993,0.23,0.059000000000000004
2019,South Carolina,female,0.255,0.134,0.065
2019,South Carolina,male,0.22099999999999997,0.187,0.122
2019,South Dakota,female,0.30899999999999994,0.161,0.057999999999999996
2019,South Dakota,male,0.303,0.264,0.081
2019,Tennessee,male,0.25799999999999995,0.191,0.064
2019,Tennessee,female,0.235,0.1,0.051
2019,Texas,male,0.29100000000000004,0.242,0.064
2019,Texas,female,0.272,0.12,0.057
2019,Utah,female,0.15000000000000002,0.08,0.036000000000000004
2019,Utah,male,0.16300000000000003,0.145,0.049
2019,Virginia,female,0.2950000000000001,0.11199999999999999,0.054000000000000006
2019,Virginia,male,0.31300000000000006,0.19699999999999998,0.059000000000000004
2019,Vermont,male,0.35600000000000004,0.225,0.094
2019,Vermont,female,0.369,0.14300000000000002,0.094
2019,Washington,male,0.369,0.179,0.05
2019,Washington,female,0.35700000000000004,0.10400000000000001,0.061
2019,Wisconsin,female,0.359,0.165,0.08
2019,Wisconsin,male,0.324,0.27699999999999997,0.086
2019,West Virginia,male,0.204,0.17800000000000002,0.066
2019,West Virginia,female,0.192,0.07200000000000001,0.04
2019,Wyoming,male,0.319,0.22399999999999998,0.066
2019,Wyoming,female,0.268,0.129,0.065
2018,Alaska,female,0.298,0.11599999999999999,0.075
2018,Alaska,male,0.32799999999999996,0.198,0.07200000000000001
2018,Alabama,male,0.245,0.17800000000000002,0.071
2018,Alabama,female,0.251,0.079,0.04
2018,Arkansas,female,0.24199999999999997,0.105,0.046
2018,Arkansas,male,0.252,0.192,0.061
2018,Arizona,male,0.325,0.20199999999999999,0.057999999999999996
2018,Arizona,female,0.289,0.113,0.054000000000000006
2018,California,female,0.313,0.10400000000000001,0.052000000000000005
2018,California,male,0.324,0.21899999999999997,0.067
2018,Colorado,female,0.3499999999999999,0.136,0.07200000000000001
2018,Colorado,male,0.3600000000000001,0.248,0.07400000000000001
2018,Connecticut,female,0.3710000000000001,0.132,0.068
2018,Connecticut,male,0.384,0.213,0.061
2018,District of Columbia,male,0.365,0.27399999999999997,0.051
2018,District of Columbia,female,0.324,0.218,0.10400000000000001
2018,Delaware,male,0.31699999999999995,0.212,0.069
2018,Delaware,female,0.31300000000000006,0.11900000000000001,0.06
2018,Florida,female,0.304,0.109,0.066
2018,Florida,male,0.2870000000000001,0.212,0.087
2018,Georgia,female,0.281,0.1,0.051
2018,Georgia,male,0.284,0.195,0.066
2018,Guam,male,0.154,0.275,0.11
2018,Guam,female,0.15599999999999997,0.084,0.038
2018,Hawaii,male,0.22899999999999998,0.256,0.106
2018,Hawaii,female,0.23900000000000002,0.128,0.07
2018,Iowa,male,0.26299999999999996,0.3,0.098
2018,Iowa,female,0.28099999999999997,0.155,0.067
2018,Idaho,male,0.25199999999999995,0.20600000000000002,0.076
2018,Idaho,female,0.253,0.096,0.057999999999999996
2018,Illinois,female,0.32000000000000006,0.122,0.054000000000000006
2018,Illinois,male,0.29200000000000004,0.272,0.085
2018,Indiana,male,0.273,0.212,0.08199999999999999
2018,Indiana,female,0.3,0.114,0.044000000000000004
2018,Kansas,male,0.311,0.21,0.071
2018,Kansas,female,0.32699999999999996,0.107,0.046
2018,Kentucky,female,0.20299999999999996,0.10099999999999999,0.05
2018,Kentucky,male,0.20099999999999996,0.196,0.071
2018,Louisiana,male,0.25,0.22699999999999998,0.08
2018,Louisiana,female,0.264,0.12,0.057999999999999996
2018,Massachusetts,male,0.34700000000000003,0.243,0.08199999999999999
2018,Massachusetts,female,0.36400000000000005,0.158,0.078
2018,Maryland,female,0.341,0.111,0.048
2018,Maryland,male,0.375,0.16399999999999998,0.042
2018,Maine,female,0.355,0.12300000000000001,0.08
2018,Maine,male,0.319,0.218,0.079
2018,Michigan,male,0.29700000000000004,0.237,0.07200000000000001
2018,Michigan,female,0.32199999999999995,0.131,0.057
2018,Minnesota,female,0.363,0.149,0.062
2018,Minnesota,male,0.316,0.258,0.07400000000000001
2018,Missouri,male,0.282,0.213,0.08900000000000001
2018,Missouri,female,0.264,0.142,0.07400000000000001
2018,Mississippi,male,0.19899999999999998,0.193,0.066
2018,Mississippi,female,0.213,0.068,0.032
2018,Montana,female,0.33599999999999997,0.136,0.076
2018,Montana,male,0.32799999999999996,0.22399999999999998,0.07200000000000001
2018,North Carolina,female,0.25299999999999995,0.094,0.051
2018,North Carolina,male,0.285,0.20600000000000002,0.079
2018,North Dakota,female,0.309,0.16399999999999998,0.068
2018,North Dakota,male,0.291,0.273,0.08199999999999999
2018,Nebraska,female,0.326,0.149,0.06
2018,Nebraska,male,0.28400000000000003,0.276,0.08199999999999999
2018,New Hampshire,male,0.354,0.22399999999999998,0.075
2018,New Hampshire,female,0.41100000000000003,0.102,0.071
2018,New Jersey,female,0.402,0.092,0.05
2018,New Jersey,male,0.409,0.18100000000000002,0.053
2018,New Mexico,male,0.30600000000000005,0.20199999999999999,0.063
2018,New Mexico,female,0.276,0.094,0.044000000000000004
2018,Nevada,female,0.301,0.096,0.057
2018,Nevada,male,0.302,0.204,0.062
2018,New York,male,0.336,0.213,0.059000000000000004
2018,New York,female,0.316,0.122,0.057
2018,Ohio,male,0.284,0.20800000000000002,0.07400000000000001
2018,Ohio,female,0.309,0.111,0.051
2018,Oklahoma,male,0.262,0.175,0.053
2018,Oklahoma,female,0.248,0.086,0.032
2018,Oregon,female,0.336,0.125,0.09
2018,Oregon,male,0.365,0.193,0.078
2018,Pennsylvania,female,0.325,0.121,0.057999999999999996
2018,Pennsylvania,male,0.30500000000000005,0.223,0.067
2018,Puerto Rico,male,0.125,0.212,0.083
2018,Puerto Rico,female,0.10100000000000002,0.07400000000000001,0.033
2018,Rhode Island,female,0.3549999999999999,0.127,0.076
2018,Rhode Island,male,0.39599999999999996,0.20600000000000002,0.059000000000000004
2018,South Carolina,male,0.25900000000000006,0.212,0.08
2018,South Carolina,female,0.27799999999999997,0.095,0.051
2018,South Dakota,female,0.289,0.155,0.069
2018,South Dakota,male,0.2729999999999999,0.271,0.102
2018,Tennessee,female,0.25300000000000006,0.099,0.059000000000000004
2018,Tennessee,male,0.24,0.191,0.061
2018,Texas,male,0.284,0.226,0.066
2018,Texas,female,0.275,0.124,0.057999999999999996
2018,Utah,male,0.16500000000000004,0.135,0.042
2018,Utah,female,0.142,0.078,0.033
2018,Virginia,female,0.298,0.11599999999999999,0.057999999999999996
2018,Virginia,male,0.327,0.196,0.059000000000000004
2018,Vermont,male,0.38000000000000006,0.203,0.071
2018,Vermont,female,0.36300000000000004,0.129,0.079
2018,Washington,female,0.33100000000000007,0.11199999999999999,0.063
2018,Washington,male,0.36699999999999994,0.183,0.059000000000000004
2018,Wisconsin,male,0.30400000000000005,0.289,0.081
2018,Wisconsin,female,0.325,0.18899999999999997,0.069
2018,West Virginia,female,0.17799999999999996,0.057999999999999996,0.021
2018,West Virginia,male,0.182,0.187,0.065
2018,Wyoming,female,0.30200000000000005,0.1,0.054000000000000006
2018,Wyoming,male,0.271,0.24600000000000002,0.085
2017,Alaska,female,0.28800000000000003,0.138,0.077
2017,Alaska,male,0.322,0.249,0.091
2017,Alabama,female,0.254,0.08,0.035
2017,Alabama,male,0.262,0.174,0.057999999999999996
2017,Arkansas,female,0.20099999999999998,0.11,0.048
2017,Arkansas,male,0.21900000000000003,0.195,0.068
2017,Arizona,male,0.32,0.205,0.059000000000000004
2017,Arizona,female,0.31,0.102,0.05
2017,California,female,0.32400000000000007,0.12300000000000001,0.06
2017,California,male,0.335,0.231,0.066
2017,Colorado,female,0.363,0.146,0.07200000000000001
2017,Colorado,male,0.37099999999999994,0.233,0.062
2017,Connecticut,female,0.38600000000000007,0.11699999999999999,0.063
2017,Connecticut,male,0.4260000000000001,0.195,0.043
2017,District of Columbia,male,0.3390000000000001,0.316,0.08199999999999999
2017,District of Columbia,female,0.3399999999999999,0.20600000000000002,0.105
2017,Delaware,female,0.32199999999999995,0.11800000000000001,0.066
2017,Delaware,male,0.345,0.18100000000000002,0.057999999999999996
2017,Florida,female,0.302,0.099,0.052000000000000005
2017,Florida,male,0.32699999999999996,0.207,0.066
2017,Georgia,male,0.34700000000000003,0.17300000000000001,0.057999999999999996
2017,Georgia,female,0.26899999999999996,0.08800000000000001,0.051
2017,Guam,female,0.10400000000000001,0.158,0.059000000000000004
2017,Guam,male,0.15900000000000003,0.294,0.09699999999999999
2017,Hawaii,female,0.23600000000000002,0.129,0.069
2017,Hawaii,male,0.23199999999999998,0.261,0.10300000000000001
2017,Iowa,male,0.30000000000000004,0.27399999999999997,0.08800000000000001
2017,Iowa,female,0.32900000000000007,0.14800000000000002,0.057999999999999996
2017,Idaho,male,0.27099999999999996,0.19,0.067
2017,Idaho,female,0.24100000000000002,0.113,0.068
2017,Illinois,male,0.31799999999999995,0.259,0.076
2017,Illinois,female,0.326,0.151,0.05
2017,Indiana,female,0.29,0.11199999999999999,0.048
2017,Indiana,male,0.29200000000000004,0.223,0.07200000000000001
2017,Kansas,male,0.311,0.221,0.069
2017,Kansas,female,0.314,0.124,0.052000000000000005
2017,Kentucky,male,0.218,0.20600000000000002,0.073
2017,Kentucky,female,0.21200000000000002,0.11199999999999999,0.042
2017,Louisiana,male,0.276,0.22699999999999998,0.073
2017,Louisiana,female,0.27099999999999996,0.139,0.063
2017,Massachusetts,female,0.35999999999999993,0.157,0.076
2017,Massachusetts,male,0.37800000000000006,0.223,0.061
2017,Maryland,male,0.37300000000000005,0.192,0.049
2017,Maryland,female,0.344,0.11800000000000001,0.054000000000000006
2017,Maine,male,0.345,0.225,0.085
2017,Maine,female,0.35,0.136,0.09300000000000001
2017,Michigan,female,0.33799999999999997,0.132,0.063
2017,Michigan,male,0.32199999999999995,0.233,0.071
2017,Minnesota,male,0.33899999999999997,0.255,0.066
2017,Minnesota,female,0.36300000000000004,0.14800000000000002,0.069
2017,Missouri,male,0.28600000000000003,0.239,0.067
2017,Missouri,female,0.287,0.14,0.047
2017,Mississippi,male,0.239,0.179,0.071
2017,Mississippi,female,0.24200000000000002,0.079,0.03
2017,Montana,female,0.331,0.13,0.07
2017,Montana,male,0.29900000000000004,0.259,0.086
2017,North Carolina,female,0.292,0.111,0.055999999999999994
2017,North Carolina,male,0.287,0.20199999999999999,0.064
2017,North Dakota,female,0.315,0.16899999999999998,0.069
2017,North Dakota,male,0.30099999999999993,0.29600000000000004,0.079
2017,Nebraska,female,0.342,0.142,0.057999999999999996
2017,Nebraska,male,0.30700000000000005,0.273,0.08199999999999999
2017,New Hampshire,female,0.4,0.133,0.085
2017,New Hampshire,male,0.38299999999999995,0.243,0.067
2017,New Jersey,female,0.3559999999999999,0.111,0.051
2017,New Jersey,male,0.348,0.228,0.057999999999999996
2017,New Mexico,female,0.30300000000000005,0.10300000000000001,0.049
2017,New Mexico,male,0.322,0.193,0.062
2017,Nevada,male,0.306,0.23800000000000002,0.071
2017,Nevada,female,0.27099999999999996,0.12,0.053
2017,New York,female,0.311,0.133,0.061
2017,New York,male,0.355,0.221,0.055999999999999994
2017,Ohio,female,0.29500000000000004,0.125,0.057
2017,Ohio,male,0.26,0.26,0.085
2017,Oklahoma,female,0.23800000000000002,0.08800000000000001,0.035
2017,Oklahoma,male,0.27,0.183,0.049
2017,Oregon,female,0.35200000000000004,0.124,0.081
2017,Oregon,male,0.3789999999999999,0.19699999999999998,0.07200000000000001
2017,Pennsylvania,female,0.32799999999999996,0.135,0.055
2017,Pennsylvania,male,0.30499999999999994,0.233,0.073
2017,Puerto Rico,female,0.09799999999999998,0.068,0.033
2017,Puerto Rico,male,0.139,0.205,0.061
2017,Rhode Island,female,0.373,0.125,0.057
2017,Rhode Island,male,0.3440000000000001,0.24100000000000002,0.079
2017,South Carolina,male,0.26399999999999996,0.213,0.077
2017,South Carolina,female,0.26899999999999996,0.102,0.059000000000000004
2017,South Dakota,female,0.33399999999999996,0.10800000000000001,0.044000000000000004
2017,South Dakota,male,0.297,0.243,0.078
2017,Tennessee,male,0.29300000000000004,0.17300000000000001,0.061
2017,Tennessee,female,0.267,0.094,0.043
2017,Texas,male,0.2799999999999999,0.23199999999999998,0.081
2017,Texas,female,0.249,0.128,0.059000000000000004
2017,Utah,male,0.17300000000000001,0.14800000000000002,0.039
2017,Utah,female,0.13899999999999998,0.084,0.035
2017,Virginia,female,0.32,0.11900000000000001,0.059000000000000004
2017,Virginia,male,0.34800000000000003,0.20199999999999999,0.055999999999999994
2017,Vermont,male,0.377,0.22,0.078
2017,Vermont,female,0.365,0.13,0.08199999999999999
2017,Washington,male,0.368,0.195,0.061
2017,Washington,female,0.35400000000000004,0.11800000000000001,0.068
2017,Wisconsin,male,0.3189999999999999,0.292,0.09
2017,Wisconsin,female,0.382,0.165,0.069
2017,West Virginia,female,0.20199999999999999,0.071,0.027000000000000003
2017,West Virginia,male,0.23499999999999996,0.163,0.045
2017,Wyoming,male,0.26899999999999996,0.228,0.092
2017,Wyoming,female,0.314,0.131,0.059000000000000004
2016,Alaska,male,0.336,0.21,0.06
2016,Alaska,female,0.32699999999999996,0.151,0.061
2016,Alabama,male,0.249,0.17600000000000002,0.066
2016,Alabama,female,0.22599999999999995,0.08800000000000001,0.044000000000000004
2016,Arkansas,male,0.195,0.20600000000000002,0.065
2016,Arkansas,female,0.223,0.098,0.04
2016,Arizona,male,0.309,0.213,0.064
2016,Arizona,female,0.295,0.10099999999999999,0.061
2016,California,male,0.33,0.215,0.057999999999999996
2016,California,female,0.30199999999999994,0.11199999999999999,0.059000000000000004
2016,Colorado,female,0.36199999999999993,0.14,0.071
2016,Colorado,male,0.37300000000000005,0.242,0.064
2016,Connecticut,male,0.386,0.21899999999999997,0.057999999999999996
2016,Connecticut,female,0.387,0.11900000000000001,0.055999999999999994
2016,District of Columbia,male,0.309,0.305,0.096
2016,District of Columbia,female,0.2800000000000001,0.213,0.124
2016,Delaware,male,0.3399999999999999,0.20600000000000002,0.067
2016,Delaware,female,0.31699999999999995,0.13699999999999998,0.061
2016,Florida,male,0.316,0.201,0.073
2016,Florida,female,0.292,0.113,0.064
2016,Georgia,female,0.27399999999999997,0.09699999999999999,0.054000000000000006
2016,Georgia,male,0.311,0.174,0.059000000000000004
2016,Guam,male,0.09,0.298,0.127
2016,Guam,female,0.17800000000000005,0.11199999999999999,0.037000000000000005
2016,Hawaii,male,0.23599999999999993,0.243,0.09
2016,Hawaii,female,0.226,0.128,0.068
2016,Iowa,female,0.32400000000000007,0.154,0.057999999999999996
2016,Iowa,male,0.29700000000000004,0.271,0.081
2016,Idaho,female,0.25699999999999995,0.12,0.061
2016,Idaho,male,0.26300000000000007,0.203,0.079
2016,Illinois,male,0.31800000000000006,0.256,0.075
2016,Illinois,female,0.31699999999999995,0.145,0.061
2016,Indiana,male,0.2749999999999999,0.23199999999999998,0.076
2016,Indiana,female,0.283,0.121,0.055999999999999994
2016,Kansas,female,0.332,0.10400000000000001,0.049
2016,Kansas,male,0.31499999999999995,0.218,0.068
2016,Kentucky,male,0.17900000000000002,0.205,0.083
2016,Kentucky,female,0.21800000000000005,0.092,0.042
2016,Louisiana,male,0.281,0.22399999999999998,0.079
2016,Louisiana,female,0.28800000000000003,0.11699999999999999,0.052000000000000005
2016,Massachusetts,female,0.381,0.138,0.071
2016,Massachusetts,male,0.353,0.223,0.08
2016,Maryland,male,0.359,0.195,0.052000000000000005
2016,Maryland,female,0.3440000000000001,0.114,0.054000000000000006
2016,Maine,female,0.33399999999999996,0.136,0.09
2016,Maine,male,0.34099999999999997,0.23399999999999999,0.083
2016,Michigan,female,0.31800000000000006,0.14400000000000002,0.064
2016,Michigan,male,0.30700000000000005,0.24,0.07400000000000001
2016,Minnesota,female,0.359,0.162,0.076
2016,Minnesota,male,0.338,0.265,0.07400000000000001
2016,Missouri,male,0.28,0.23600000000000002,0.07400000000000001
2016,Missouri,female,0.282,0.134,0.067
2016,Mississippi,female,0.21299999999999997,0.071,0.031
2016,Mississippi,male,0.23799999999999996,0.18,0.065
2016,Montana,male,0.31399999999999995,0.249,0.078
2016,Montana,female,0.32300000000000006,0.13,0.064
2016,North Carolina,male,0.31500000000000006,0.18899999999999997,0.057999999999999996
2016,North Carolina,female,0.24600000000000002,0.107,0.073
2016,North Dakota,male,0.285,0.321,0.081
2016,North Dakota,female,0.338,0.172,0.069
2016,Nebraska,male,0.32799999999999996,0.272,0.08
2016,Nebraska,female,0.3349999999999999,0.131,0.052000000000000005
2016,New Hampshire,male,0.37099999999999994,0.231,0.081
2016,New Hampshire,female,0.395,0.132,0.078
2016,New Jersey,male,0.376,0.203,0.044000000000000004
2016,New Jersey,female,0.349,0.12,0.045
2016,New Mexico,female,0.281,0.095,0.049
2016,New Mexico,male,0.28500000000000003,0.20800000000000002,0.062
2016,Nevada,male,0.33399999999999996,0.2,0.065
2016,Nevada,female,0.27399999999999997,0.11699999999999999,0.062
2016,New York,female,0.3399999999999999,0.128,0.055999999999999994
2016,New York,male,0.33899999999999997,0.22699999999999998,0.064
2016,Ohio,male,0.266,0.235,0.076
2016,Ohio,female,0.309,0.128,0.053
2016,Oklahoma,male,0.25500000000000006,0.16399999999999998,0.048
2016,Oklahoma,female,0.24800000000000005,0.077,0.027000000000000003
2016,Oregon,female,0.361,0.11900000000000001,0.081
2016,Oregon,male,0.36400000000000005,0.20800000000000002,0.07200000000000001
2016,Pennsylvania,male,0.318,0.253,0.07200000000000001
2016,Pennsylvania,female,0.336,0.138,0.064
2016,Puerto Rico,male,0.115,0.18100000000000002,0.065
2016,Puerto Rico,female,0.1,0.077,0.033
2016,Rhode Island,male,0.41,0.21,0.057
2016,Rhode Island,female,0.39199999999999996,0.111,0.061
2016,South Carolina,male,0.264,0.22899999999999998,0.08
2016,South Carolina,female,0.28099999999999997,0.113,0.057
2016,South Dakota,male,0.352,0.244,0.057
2016,South Dakota,female,0.33399999999999996,0.142,0.051
2016,Tennessee,female,0.254,0.098,0.051
2016,Tennessee,male,0.28900000000000003,0.166,0.062
2016,Texas,female,0.24799999999999997,0.11699999999999999,0.059000000000000004
2016,Texas,male,0.264,0.244,0.078
2016,Utah,female,0.141,0.083,0.04
2016,Utah,male,0.14800000000000002,0.16699999999999998,0.055
2016,Virginia,male,0.31799999999999995,0.20199999999999999,0.068
2016,Virginia,female,0.312,0.11800000000000001,0.057999999999999996
2016,Virgin Islands,male,0.32800000000000007,0.22899999999999998,0.07
2016,Virgin Islands,female,0.21199999999999997,0.086,0.04
2016,Vermont,female,0.377,0.138,0.087
2016,Vermont,male,0.35,0.23399999999999999,0.096
2016,Washington,female,0.34099999999999997,0.122,0.07200000000000001
2016,Washington,male,0.36300000000000004,0.207,0.069
2016,Wisconsin,male,0.3189999999999999,0.297,0.095
2016,Wisconsin,female,0.35900000000000004,0.195,0.08199999999999999
2016,West Virginia,female,0.193,0.062,0.025
2016,West Virginia,male,0.22899999999999998,0.168,0.046
2016,Wyoming,male,0.319,0.242,0.071
2016,Wyoming,female,0.295,0.125,0.046
2015,Alaska,female,0.251,0.16399999999999998,0.109
2015,Alaska,male,0.28700000000000003,0.239,0.064
2015,Alabama,male,0.25799999999999995,0.162,0.057999999999999996
2015,Alabama,female,0.22800000000000004,0.07400000000000001,0.04
2015,Arkansas,female,0.22,0.08800000000000001,0.037000000000000005
2015,Arkansas,male,0.23200000000000004,0.198,0.071
2015,Arizona,female,0.29100000000000004,0.084,0.040999999999999995
2015,Arizona,male,0.3,0.203,0.063
2015,California,female,0.30000000000000004,0.11699999999999999,0.054000000000000006
2015,California,male,0.337,0.214,0.061
2015,Colorado,female,0.37200000000000005,0.124,0.06
2015,Colorado,male,0.37599999999999995,0.23,0.057
2015,Connecticut,male,0.38900000000000007,0.231,0.064
2015,Connecticut,female,0.402,0.111,0.057999999999999996
2015,District of Columbia,female,0.296,0.21899999999999997,0.11800000000000001
2015,District of Columbia,male,0.3139999999999999,0.331,0.061
2015,Delaware,female,0.29400000000000004,0.124,0.048
2015,Delaware,male,0.36400000000000005,0.17800000000000002,0.06
2015,Florida,male,0.335,0.205,0.06
2015,Florida,female,0.305,0.11,0.061
2015,Georgia,female,0.25900000000000006,0.102,0.051
2015,Georgia,male,0.2859999999999999,0.20800000000000002,0.055
2015,Guam,female,0.158,0.114,0.052000000000000005
2015,Guam,male,0.127,0.308,0.11
2015,Hawaii,female,0.255,0.11699999999999999,0.057999999999999996
2015,Hawaii,male,0.249,0.261,0.095
2015,Iowa,female,0.325,0.133,0.048
2015,Iowa,male,0.31999999999999995,0.266,0.07
2015,Idaho,female,0.261,0.098,0.046
2015,Idaho,male,0.27899999999999997,0.18600000000000003,0.061
2015,Illinois,female,0.32299999999999995,0.14400000000000002,0.055999999999999994
2015,Illinois,male,0.31200000000000006,0.264,0.069
2015,Indiana,female,0.2909999999999999,0.098,0.04
2015,Indiana,male,0.27599999999999997,0.22,0.067
2015,Kansas,male,0.312,0.214,0.062
2015,Kansas,female,0.314,0.10099999999999999,0.040999999999999995
2015,Kentucky,female,0.19499999999999995,0.096,0.038
2015,Kentucky,male,0.19700000000000004,0.214,0.081
2015,Louisiana,female,0.256,0.122,0.06
2015,Louisiana,male,0.235,0.228,0.073
2015,Massachusetts,male,0.35,0.233,0.07200000000000001
2015,Massachusetts,female,0.35999999999999993,0.127,0.071
2015,Maryland,male,0.387,0.179,0.048
2015,Maryland,female,0.32699999999999996,0.10800000000000001,0.051
2015,Maine,female,0.3340000000000001,0.13,0.078
2015,Maine,male,0.33,0.226,0.084
2015,Michigan,female,0.322,0.129,0.055999999999999994
2015,Michigan,male,0.316,0.245,0.075
2015,Minnesota,female,0.364,0.14,0.066
2015,Minnesota,male,0.34800000000000003,0.252,0.064
2015,Missouri,male,0.28200000000000003,0.22,0.08
2015,Missouri,female,0.28700000000000003,0.11599999999999999,0.044000000000000004
