year,state,age_group,sex,n_alc_att,total_n,pct_alc_attributable
2017,Pennsylvania,35–44,Female,5,31,0.16129032258064516
2017,Pennsylvania,35–44,Male,23,111,0.2072072072072072
2017,Pennsylvania,45-54,Female,8,39,0.20512820512820512
2017,Pennsylvania,45-54,Male,25,126,0.1984126984126984
2017,Pennsylvania,55-64,Female,2,26,0.07692307692307693
2017,Pennsylvania,55-64,Male,15,117,0.1282051282051282
2017,Pennsylvania,65+,Female,3,94,0.031914893617021274
2017,Pennsylvania,65+,Male,10,165,0.06060606060606061
2017,Puerto Rico,0-14,Female,0,5,0
2017,Puerto Rico,0-14,Male,0,1,0
2017,Puerto Rico,15–19,Female,1,5,0.2
2017,Puerto Rico,15–19,Male,2,11,0.18181818181818182
2017,Puerto Rico,20–24,Female,1,5,0.2
2017,Puerto Rico,20–24,Male,7,27,0.25925925925925924
2017,Puerto Rico,25–34,Female,4,7,0.5714285714285714
2017,Puerto Rico,25–34,Male,11,28,0.39285714285714285
2017,Puerto Rico,35–44,Female,2,5,0.4
2017,Puerto Rico,35–44,Male,7,25,0.28
2017,Puerto Rico,45-54,Female,2,8,0.25
2017,Puerto Rico,45-54,Male,16,40,0.4
2017,Puerto Rico,55-64,Female,1,5,0.2
2017,Puerto Rico,55-64,Male,13,35,0.37142857142857144
2017,Puerto Rico,65+,Female,0,21,0
2017,Puerto Rico,65+,Male,11,56,0.19642857142857142
2017,Rhode Island,0-14,Female,0,0,NA
2017,Rhode Island,0-14,Male,0,2,0
2017,Rhode Island,15–19,Female,0,4,0
2017,Rhode Island,15–19,Male,0,4,0
2017,Rhode Island,20–24,Female,0,4,0
2017,Rhode Island,20–24,Male,3,9,0.3333333333333333
2017,Rhode Island,25–34,Female,2,4,0.5
2017,Rhode Island,25–34,Male,4,8,0.5
2017,Rhode Island,35–44,Female,2,3,0.6666666666666666
2017,Rhode Island,35–44,Male,3,9,0.3333333333333333
2017,Rhode Island,45-54,Female,1,4,0.25
2017,Rhode Island,45-54,Male,4,5,0.8
2017,Rhode Island,55-64,Female,0,4,0
2017,Rhode Island,55-64,Male,2,6,0.3333333333333333
2017,Rhode Island,65+,Female,1,6,0.16666666666666666
2017,Rhode Island,65+,Male,2,12,0.16666666666666666
2017,South Carolina,0-14,Female,0,13,0
2017,South Carolina,0-14,Male,0,10,0
2017,South Carolina,15–19,Female,1,18,0.05555555555555555
2017,South Carolina,15–19,Male,4,28,0.14285714285714285
2017,South Carolina,20–24,Female,10,34,0.29411764705882354
2017,South Carolina,20–24,Male,29,84,0.34523809523809523
2017,South Carolina,25–34,Female,11,47,0.23404255319148937
2017,South Carolina,25–34,Male,61,150,0.4066666666666667
2017,South Carolina,35–44,Female,10,32,0.3125
2017,South Carolina,35–44,Male,45,109,0.41284403669724773
2017,South Carolina,45-54,Female,10,37,0.2702702702702703
2017,South Carolina,45-54,Male,42,122,0.3442622950819672
2017,South Carolina,55-64,Female,6,26,0.23076923076923078
2017,South Carolina,55-64,Male,33,115,0.28695652173913044
2017,South Carolina,65+,Female,1,61,0.01639344262295082
2017,South Carolina,65+,Male,13,103,0.1262135922330097
2017,South Dakota,0-14,Female,0,6,0
2017,South Dakota,0-14,Male,0,3,0
2017,South Dakota,15–19,Female,0,1,0
2017,South Dakota,15–19,Male,1,6,0.16666666666666666
2017,South Dakota,20–24,Female,0,0,NA
2017,South Dakota,20–24,Male,2,10,0.2
2017,South Dakota,25–34,Female,3,6,0.5
2017,South Dakota,25–34,Male,9,18,0.5
2017,South Dakota,35–44,Female,0,4,0
2017,South Dakota,35–44,Male,2,15,0.13333333333333333
2017,South Dakota,45-54,Female,1,5,0.2
2017,South Dakota,45-54,Male,4,13,0.3076923076923077
2017,South Dakota,55-64,Female,1,4,0.25
2017,South Dakota,55-64,Male,5,14,0.35714285714285715
2017,South Dakota,65+,Female,0,9,0
2017,South Dakota,65+,Male,1,15,0.06666666666666667
2017,Tennessee,0-14,Female,0,9,0
2017,Tennessee,0-14,Male,0,12,0
2017,Tennessee,15–19,Female,0,18,0
2017,Tennessee,15–19,Male,4,43,0.09302325581395349
2017,Tennessee,20–24,Female,9,39,0.23076923076923078
2017,Tennessee,20–24,Male,13,70,0.18571428571428572
2017,Tennessee,25–34,Female,8,46,0.17391304347826086
2017,Tennessee,25–34,Male,38,133,0.2857142857142857
2017,Tennessee,35–44,Female,7,38,0.18421052631578946
2017,Tennessee,35–44,Male,29,109,0.26605504587155965
2017,Tennessee,45-54,Female,5,36,0.1388888888888889
2017,Tennessee,45-54,Male,18,107,0.16822429906542055
2017,Tennessee,55-64,Female,3,42,0.07142857142857142
2017,Tennessee,55-64,Male,19,103,0.18446601941747573
2017,Tennessee,65+,Female,0,78,0
2017,Tennessee,65+,Male,6,140,0.04285714285714286
2017,Texas,0-14,Female,0,59,0
2017,Texas,0-14,Male,0,69,0
2017,Texas,15–19,Female,5,101,0.04950495049504951
2017,Texas,15–19,Male,15,172,0.0872093023255814
2017,Texas,20–24,Female,23,130,0.17692307692307693
2017,Texas,20–24,Male,103,346,0.2976878612716763
2017,Texas,25–34,Female,31,160,0.19375
2017,Texas,25–34,Male,161,564,0.2854609929078014
2017,Texas,35–44,Female,18,141,0.1276595744680851
2017,Texas,35–44,Male,115,419,0.2744630071599045
2017,Texas,45-54,Female,19,138,0.13768115942028986
2017,Texas,45-54,Male,94,395,0.2379746835443038
2017,Texas,55-64,Female,13,147,0.08843537414965986
2017,Texas,55-64,Male,72,365,0.19726027397260273
2017,Texas,65+,Female,1,205,0.004878048780487805
2017,Texas,65+,Male,18,309,0.05825242718446602
2017,Utah,0-14,Female,0,8,0
2017,Utah,0-14,Male,0,7,0
2017,Utah,15–19,Female,2,6,0.3333333333333333
2017,Utah,15–19,Male,1,17,0.058823529411764705
2017,Utah,20–24,Female,3,6,0.5
2017,Utah,20–24,Male,1,15,0.06666666666666667
2017,Utah,25–34,Female,3,16,0.1875
2017,Utah,25–34,Male,15,43,0.3488372093023256
2017,Utah,35–44,Female,1,7,0.14285714285714285
2017,Utah,35–44,Male,7,26,0.2692307692307692
2017,Utah,45-54,Female,1,15,0.06666666666666667
2017,Utah,45-54,Male,4,18,0.2222222222222222
2017,Utah,55-64,Female,0,7,0
2017,Utah,55-64,Male,3,25,0.12
2017,Utah,65+,Female,0,19,0
2017,Utah,65+,Male,3,38,0.07894736842105263
2017,Vermont,0-14,Female,0,0,NA
2017,Vermont,0-14,Male,0,0,NA
2017,Vermont,15–19,Female,1,2,0.5
2017,Vermont,15–19,Male,0,1,0
2017,Vermont,20–24,Female,0,1,0
2017,Vermont,20–24,Male,2,7,0.2857142857142857
2017,Vermont,25–34,Female,2,3,0.6666666666666666
2017,Vermont,25–34,Male,3,9,0.3333333333333333
2017,Vermont,35–44,Female,1,1,1
2017,Vermont,35–44,Male,2,8,0.25
2017,Vermont,45-54,Female,2,3,0.6666666666666666
2017,Vermont,45-54,Male,1,9,0.1111111111111111
2017,Vermont,55-64,Female,0,3,0
2017,Vermont,55-64,Male,2,6,0.3333333333333333
2017,Vermont,65+,Female,0,5,0
2017,Vermont,65+,Male,1,11,0.09090909090909091
2017,Virginia,0-14,Female,0,9,0
2017,Virginia,0-14,Male,0,17,0
2017,Virginia,15–19,Female,0,15,0
2017,Virginia,15–19,Male,1,27,0.037037037037037035
2017,Virginia,20–24,Female,6,25,0.24
2017,Virginia,20–24,Male,23,66,0.3484848484848485
2017,Virginia,25–34,Female,9,33,0.2727272727272727
2017,Virginia,25–34,Male,32,94,0.3404255319148936
2017,Virginia,35–44,Female,7,25,0.28
2017,Virginia,35–44,Male,26,70,0.37142857142857144
2017,Virginia,45-54,Female,7,40,0.175
2017,Virginia,45-54,Male,36,86,0.4186046511627907
2017,Virginia,55-64,Female,5,40,0.125
2017,Virginia,55-64,Male,31,106,0.29245283018867924
2017,Virginia,65+,Female,1,62,0.016129032258064516
2017,Virginia,65+,Male,11,120,0.09166666666666666
2017,Washington,0-14,Female,0,4,0
2017,Washington,0-14,Male,0,4,0
2017,Washington,15–19,Female,2,13,0.15384615384615385
2017,Washington,15–19,Male,6,28,0.21428571428571427
2017,Washington,20–24,Female,7,14,0.5
2017,Washington,20–24,Male,22,48,0.4583333333333333
2017,Washington,25–34,Female,6,20,0.3
2017,Washington,25–34,Male,32,82,0.3902439024390244
2017,Washington,35–44,Female,8,29,0.27586206896551724
2017,Washington,35–44,Male,18,64,0.28125
2017,Washington,45-54,Female,6,21,0.2857142857142857
2017,Washington,45-54,Male,17,47,0.3617021276595745
2017,Washington,55-64,Female,5,23,0.21739130434782608
2017,Washington,55-64,Male,16,60,0.26666666666666666
2017,Washington,65+,Female,1,33,0.030303030303030304
2017,Washington,65+,Male,6,72,0.08333333333333333
2017,West Virginia,0-14,Female,0,4,0
2017,West Virginia,0-14,Male,0,5,0
2017,West Virginia,15–19,Female,0,3,0
2017,West Virginia,15–19,Male,1,21,0.047619047619047616
2017,West Virginia,20–24,Female,2,6,0.3333333333333333
2017,West Virginia,20–24,Male,8,22,0.36363636363636365
2017,West Virginia,25–34,Female,4,15,0.26666666666666666
2017,West Virginia,25–34,Male,10,29,0.3448275862068966
2017,West Virginia,35–44,Female,2,18,0.1111111111111111
2017,West Virginia,35–44,Male,10,34,0.29411764705882354
2017,West Virginia,45-54,Female,2,12,0.16666666666666666
2017,West Virginia,45-54,Male,12,40,0.3
2017,West Virginia,55-64,Female,0,8,0
2017,West Virginia,55-64,Male,1,28,0.03571428571428571
2017,West Virginia,65+,Female,0,21,0
2017,West Virginia,65+,Male,3,38,0.07894736842105263
2017,Wisconsin,0-14,Female,0,4,0
2017,Wisconsin,0-14,Male,0,7,0
2017,Wisconsin,15–19,Female,0,12,0
2017,Wisconsin,15–19,Male,6,38,0.15789473684210525
2017,Wisconsin,20–24,Female,4,21,0.19047619047619047
2017,Wisconsin,20–24,Male,19,49,0.3877551020408163
2017,Wisconsin,25–34,Female,8,21,0.38095238095238093
2017,Wisconsin,25–34,Male,36,92,0.391304347826087
2017,Wisconsin,35–44,Female,8,24,0.3333333333333333
2017,Wisconsin,35–44,Male,19,54,0.35185185185185186
2017,Wisconsin,45-54,Female,2,19,0.10526315789473684
2017,Wisconsin,45-54,Male,23,53,0.4339622641509434
2017,Wisconsin,55-64,Female,1,25,0.04
2017,Wisconsin,55-64,Male,10,66,0.15151515151515152
2017,Wisconsin,65+,Female,0,52,0
2017,Wisconsin,65+,Male,6,76,0.07894736842105263
2017,Wyoming,0-14,Female,0,3,0
2017,Wyoming,0-14,Male,0,4,0
2017,Wyoming,15–19,Female,0,5,0
2017,Wyoming,15–19,Male,0,2,0
2017,Wyoming,20–24,Female,1,3,0.3333333333333333
2017,Wyoming,20–24,Male,3,8,0.375
2017,Wyoming,25–34,Female,1,7,0.14285714285714285
2017,Wyoming,25–34,Male,3,13,0.23076923076923078
2017,Wyoming,35–44,Female,2,3,0.6666666666666666
2017,Wyoming,35–44,Male,6,14,0.42857142857142855
2017,Wyoming,45-54,Female,1,8,0.125
2017,Wyoming,45-54,Male,6,16,0.375
2017,Wyoming,55-64,Female,0,6,0
2017,Wyoming,55-64,Male,4,14,0.2857142857142857
2017,Wyoming,65+,Female,0,5,0
2017,Wyoming,65+,Male,0,12,0
2018,Alabama,0-14,Female,0,21,0
2018,Alabama,0-14,Male,0,15,0
2018,Alabama,15–19,Female,1,18,0.05555555555555555
2018,Alabama,15–19,Male,2,54,0.037037037037037035
2018,Alabama,20–24,Female,2,26,0.07692307692307693
2018,Alabama,20–24,Male,15,65,0.23076923076923078
2018,Alabama,25–34,Female,6,51,0.11764705882352941
2018,Alabama,25–34,Male,34,122,0.2786885245901639
2018,Alabama,35–44,Female,8,42,0.19047619047619047
2018,Alabama,35–44,Male,24,100,0.24
2018,Alabama,45-54,Female,4,35,0.11428571428571428
2018,Alabama,45-54,Male,31,103,0.30097087378640774
2018,Alabama,55-64,Female,3,44,0.06818181818181818
2018,Alabama,55-64,Male,14,88,0.1590909090909091
2018,Alabama,65+,Female,0,55,0
2018,Alabama,65+,Male,7,112,0.0625
2018,Alaska,0-14,Female,0,4,0
2018,Alaska,0-14,Male,0,2,0
2018,Alaska,15–19,Female,0,0,NA
2018,Alaska,15–19,Male,0,2,0
2018,Alaska,20–24,Female,0,3,0
2018,Alaska,20–24,Male,2,3,0.6666666666666666
2018,Alaska,25–34,Female,2,10,0.2
2018,Alaska,25–34,Male,4,10,0.4
2018,Alaska,35–44,Female,1,3,0.3333333333333333
2018,Alaska,35–44,Male,3,11,0.2727272727272727
2018,Alaska,45-54,Female,1,3,0.3333333333333333
2018,Alaska,45-54,Male,3,4,0.75
2018,Alaska,55-64,Female,0,3,0
2018,Alaska,55-64,Male,5,12,0.4166666666666667
2018,Alaska,65+,Female,0,2,0
2018,Alaska,65+,Male,0,8,0
2018,Arizona,0-14,Female,0,13,0
2018,Arizona,0-14,Male,0,19,0
2018,Arizona,15–19,Female,2,30,0.06666666666666667
2018,Arizona,15–19,Male,2,35,0.05714285714285714
2018,Arizona,20–24,Female,4,26,0.15384615384615385
2018,Arizona,20–24,Male,16,76,0.21052631578947367
2018,Arizona,25–34,Female,12,50,0.24
2018,Arizona,25–34,Male,47,130,0.36153846153846153
2018,Arizona,35–44,Female,4,35,0.11428571428571428
2018,Arizona,35–44,Male,23,92,0.25
2018,Arizona,45-54,Female,4,31,0.12903225806451613
2018,Arizona,45-54,Male,28,101,0.27722772277227725
2018,Arizona,55-64,Female,4,50,0.08
2018,Arizona,55-64,Male,24,115,0.20869565217391303
2018,Arizona,65+,Female,1,50,0.02
2018,Arizona,65+,Male,15,151,0.09933774834437085
2018,Arkansas,0-14,Female,0,7,0
2018,Arkansas,0-14,Male,0,9,0
2018,Arkansas,15–19,Female,0,21,0
2018,Arkansas,15–19,Male,2,18,0.1111111111111111
2018,Arkansas,20–24,Female,2,12,0.16666666666666666
2018,Arkansas,20–24,Male,4,35,0.11428571428571428
2018,Arkansas,25–34,Female,9,22,0.4090909090909091
2018,Arkansas,25–34,Male,16,77,0.2077922077922078
2018,Arkansas,35–44,Female,3,20,0.15
2018,Arkansas,35–44,Male,14,51,0.27450980392156865
2018,Arkansas,45-54,Female,2,19,0.10526315789473684
2018,Arkansas,45-54,Male,6,55,0.10909090909090909
2018,Arkansas,55-64,Female,1,18,0.05555555555555555
2018,Arkansas,55-64,Male,17,65,0.26153846153846155
2018,Arkansas,65+,Female,0,36,0
2018,Arkansas,65+,Male,4,55,0.07272727272727272
2018,California,0-14,Female,0,48,0
2018,California,0-14,Male,1,52,0.019230769230769232
2018,California,15–19,Female,8,80,0.1
2018,California,15–19,Male,13,154,0.08441558441558442
2018,California,20–24,Female,35,111,0.3153153153153153
2018,California,20–24,Male,129,352,0.3664772727272727
2018,California,25–34,Female,48,170,0.2823529411764706
2018,California,25–34,Male,214,574,0.37282229965156793
2018,California,35–44,Female,33,132,0.25
2018,California,35–44,Male,127,383,0.33159268929503916
2018,California,45-54,Female,25,128,0.1953125
2018,California,45-54,Male,99,364,0.27197802197802196
2018,California,55-64,Female,22,177,0.12429378531073447
2018,California,55-64,Male,94,416,0.22596153846153846
2018,California,65+,Female,6,227,0.02643171806167401
2018,California,65+,Male,35,425,0.08235294117647059
2018,Colorado,0-14,Female,0,14,0
2018,Colorado,0-14,Male,0,11,0
2018,Colorado,15–19,Female,0,17,0
2018,Colorado,15–19,Male,5,24,0.20833333333333334
2018,Colorado,20–24,Female,6,21,0.2857142857142857
2018,Colorado,20–24,Male,17,35,0.4857142857142857
2018,Colorado,25–34,Female,9,32,0.28125
2018,Colorado,25–34,Male,38,87,0.4367816091954023
2018,Colorado,35–44,Female,8,25,0.32
2018,Colorado,35–44,Male,27,64,0.421875
2018,Colorado,45-54,Female,2,22,0.09090909090909091
2018,Colorado,45-54,Male,21,72,0.2916666666666667
2018,Colorado,55-64,Female,3,20,0.15
2018,Colorado,55-64,Male,12,78,0.15384615384615385
2018,Colorado,65+,Female,0,40,0
2018,Colorado,65+,Male,3,70,0.04285714285714286
2018,Connecticut,0-14,Female,0,0,NA
2018,Connecticut,0-14,Male,0,1,0
2018,Connecticut,15–19,Female,1,5,0.2
2018,Connecticut,15–19,Male,4,10,0.4
2018,Connecticut,20–24,Female,3,13,0.23076923076923078
2018,Connecticut,20–24,Male,10,30,0.3333333333333333
2018,Connecticut,25–34,Female,6,15,0.4
2018,Connecticut,25–34,Male,20,44,0.45454545454545453
2018,Connecticut,35–44,Female,3,10,0.3
2018,Connecticut,35–44,Male,14,33,0.42424242424242425
2018,Connecticut,45-54,Female,7,15,0.4666666666666667
2018,Connecticut,45-54,Male,12,32,0.375
2018,Connecticut,55-64,Female,4,12,0.3333333333333333
2018,Connecticut,55-64,Male,7,28,0.25
2018,Connecticut,65+,Female,1,20,0.05
2018,Connecticut,65+,Male,4,25,0.16
2018,Delaware,0-14,Female,0,4,0
2018,Delaware,0-14,Male,0,1,0
2018,Delaware,15–19,Female,1,4,0.25
2018,Delaware,15–19,Male,0,4,0
2018,Delaware,20–24,Female,0,4,0
2018,Delaware,20–24,Male,2,7,0.2857142857142857
2018,Delaware,25–34,Female,2,7,0.2857142857142857
2018,Delaware,25–34,Male,6,16,0.375
2018,Delaware,35–44,Female,1,3,0.3333333333333333
2018,Delaware,35–44,Male,6,12,0.5
2018,Delaware,45-54,Female,0,3,0
2018,Delaware,45-54,Male,5,9,0.5555555555555556
2018,Delaware,55-64,Female,0,4,0
2018,Delaware,55-64,Male,3,11,0.2727272727272727
2018,Delaware,65+,Female,0,9,0
2018,Delaware,65+,Male,0,13,0
2018,District of Columbia,0-14,Female,0,0,NA
2018,District of Columbia,0-14,Male,0,0,NA
2018,District of Columbia,15–19,Female,0,0,NA
2018,District of Columbia,15–19,Male,0,3,0
2018,District of Columbia,20–24,Female,0,0,NA
2018,District of Columbia,20–24,Male,0,5,0
2018,District of Columbia,25–34,Female,0,0,NA
2018,District of Columbia,25–34,Male,2,7,0.2857142857142857
2018,District of Columbia,35–44,Female,0,1,0
2018,District of Columbia,35–44,Male,3,4,0.75
2018,District of Columbia,45-54,Female,1,2,0.5
2018,District of Columbia,45-54,Male,0,1,0
2018,District of Columbia,55-64,Female,0,1,0
2018,District of Columbia,55-64,Male,0,3,0
2018,District of Columbia,65+,Female,0,3,0
2018,District of Columbia,65+,Male,0,1,0
2018,Florida,0-14,Female,0,27,0
2018,Florida,0-14,Male,0,44,0
2018,Florida,15–19,Female,3,53,0.05660377358490566
2018,Florida,15–19,Male,10,130,0.07692307692307693
2018,Florida,20–24,Female,16,84,0.19047619047619047
2018,Florida,20–24,Male,45,260,0.17307692307692307
2018,Florida,25–34,Female,27,127,0.2125984251968504
2018,Florida,25–34,Male,111,449,0.24721603563474387
2018,Florida,35–44,Female,15,97,0.15463917525773196
2018,Florida,35–44,Male,82,284,0.2887323943661972
2018,Florida,45-54,Female,13,99,0.13131313131313133
2018,Florida,45-54,Male,88,331,0.26586102719033233
2018,Florida,55-64,Female,20,100,0.2
2018,Florida,55-64,Male,60,372,0.16129032258064516
2018,Florida,65+,Female,6,240,0.025
2018,Florida,65+,Male,31,404,0.07673267326732673
2018,Georgia,0-14,Female,0,17,0
2018,Georgia,0-14,Male,0,25,0
2018,Georgia,15–19,Female,1,39,0.02564102564102564
2018,Georgia,15–19,Male,3,53,0.05660377358490566
2018,Georgia,20–24,Female,5,33,0.15151515151515152
2018,Georgia,20–24,Male,22,133,0.16541353383458646
2018,Georgia,25–34,Female,13,88,0.14772727272727273
2018,Georgia,25–34,Male,52,197,0.2639593908629442
2018,Georgia,35–44,Female,10,68,0.14705882352941177
2018,Georgia,35–44,Male,20,147,0.1360544217687075
2018,Georgia,45-54,Female,2,53,0.03773584905660377
2018,Georgia,45-54,Male,31,156,0.1987179487179487
2018,Georgia,55-64,Female,7,68,0.10294117647058823
2018,Georgia,55-64,Male,21,169,0.1242603550295858
2018,Georgia,65+,Female,1,90,0.011111111111111112
2018,Georgia,65+,Male,10,167,0.059880239520958084
2018,Hawaii,0-14,Female,0,2,0
2018,Hawaii,0-14,Male,0,0,NA
2018,Hawaii,15–19,Female,2,4,0.5
2018,Hawaii,15–19,Male,0,2,0
2018,Hawaii,20–24,Female,0,1,0
2018,Hawaii,20–24,Male,2,8,0.25
2018,Hawaii,25–34,Female,0,2,0
2018,Hawaii,25–34,Male,4,16,0.25
2018,Hawaii,35–44,Female,1,5,0.2
2018,Hawaii,35–44,Male,6,14,0.42857142857142855
2018,Hawaii,45-54,Female,3,4,0.75
2018,Hawaii,45-54,Male,2,14,0.14285714285714285
2018,Hawaii,55-64,Female,0,2,0
2018,Hawaii,55-64,Male,2,14,0.14285714285714285
2018,Hawaii,65+,Female,0,7,0
2018,Hawaii,65+,Male,3,22,0.13636363636363635
2018,Idaho,0-14,Female,0,3,0
2018,Idaho,0-14,Male,0,2,0
2018,Idaho,15–19,Female,1,5,0.2
2018,Idaho,15–19,Male,0,15,0
2018,Idaho,20–24,Female,3,14,0.21428571428571427
2018,Idaho,20–24,Male,6,27,0.2222222222222222
2018,Idaho,25–34,Female,0,4,0
2018,Idaho,25–34,Male,5,16,0.3125
2018,Idaho,35–44,Female,7,16,0.4375
2018,Idaho,35–44,Male,6,25,0.24
2018,Idaho,45-54,Female,2,11,0.18181818181818182
2018,Idaho,45-54,Male,6,18,0.3333333333333333
2018,Idaho,55-64,Female,1,6,0.16666666666666666
2018,Idaho,55-64,Male,7,29,0.2413793103448276
2018,Idaho,65+,Female,0,14,0
2018,Idaho,65+,Male,0,29,0
2018,Illinois,0-14,Female,0,6,0
2018,Illinois,0-14,Male,0,13,0
2018,Illinois,15–19,Female,2,21,0.09523809523809523
2018,Illinois,15–19,Male,3,29,0.10344827586206896
2018,Illinois,20–24,Female,7,29,0.2413793103448276
2018,Illinois,20–24,Male,32,77,0.4155844155844156
2018,Illinois,25–34,Female,20,49,0.40816326530612246
2018,Illinois,25–34,Male,63,152,0.4144736842105263
2018,Illinois,35–44,Female,8,37,0.21621621621621623
2018,Illinois,35–44,Male,51,127,0.4015748031496063
2018,Illinois,45-54,Female,8,31,0.25806451612903225
2018,Illinois,45-54,Male,38,115,0.33043478260869563
2018,Illinois,55-64,Female,5,45,0.1111111111111111
2018,Illinois,55-64,Male,17,106,0.16037735849056603
2018,Illinois,65+,Female,3,72,0.041666666666666664
2018,Illinois,65+,Male,6,124,0.04838709677419355
2018,Indiana,0-14,Female,0,10,0
2018,Indiana,0-14,Male,0,12,0
2018,Indiana,15–19,Female,0,36,0
2018,Indiana,15–19,Male,3,44,0.06818181818181818
2018,Indiana,20–24,Female,1,21,0.047619047619047616
2018,Indiana,20–24,Male,9,60,0.15
2018,Indiana,25–34,Female,8,42,0.19047619047619047
2018,Indiana,25–34,Male,23,107,0.21495327102803738
2018,Indiana,35–44,Female,1,32,0.03125
2018,Indiana,35–44,Male,16,97,0.16494845360824742
2018,Indiana,45-54,Female,1,26,0.038461538461538464
2018,Indiana,45-54,Male,13,88,0.14772727272727273
2018,Indiana,55-64,Female,3,36,0.08333333333333333
2018,Indiana,55-64,Male,6,94,0.06382978723404255
2018,Indiana,65+,Female,0,53,0
2018,Indiana,65+,Male,2,101,0.019801980198019802
2018,Iowa,0-14,Female,0,4,0
2018,Iowa,0-14,Male,0,3,0
2018,Iowa,15–19,Female,2,13,0.15384615384615385
2018,Iowa,15–19,Male,2,19,0.10526315789473684
2018,Iowa,20–24,Female,4,17,0.23529411764705882
2018,Iowa,20–24,Male,2,23,0.08695652173913043
2018,Iowa,25–34,Female,3,15,0.2
2018,Iowa,25–34,Male,9,39,0.23076923076923078
2018,Iowa,35–44,Female,6,15,0.4
2018,Iowa,35–44,Male,5,20,0.25
2018,Iowa,45-54,Female,0,10,0
2018,Iowa,45-54,Male,8,35,0.22857142857142856
2018,Iowa,55-64,Female,0,11,0
2018,Iowa,55-64,Male,7,35,0.2
2018,Iowa,65+,Female,1,16,0.0625
2018,Iowa,65+,Male,1,43,0.023255813953488372
2018,Kansas,0-14,Female,0,10,0
2018,Kansas,0-14,Male,0,5,0
2018,Kansas,15–19,Female,1,15,0.06666666666666667
2018,Kansas,15–19,Male,1,22,0.045454545454545456
2018,Kansas,20–24,Female,0,13,0
2018,Kansas,20–24,Male,3,24,0.125
2018,Kansas,25–34,Female,2,18,0.1111111111111111
2018,Kansas,25–34,Male,4,43,0.09302325581395349
2018,Kansas,35–44,Female,3,22,0.13636363636363635
2018,Kansas,35–44,Male,5,43,0.11627906976744186
2018,Kansas,45-54,Female,1,14,0.07142857142857142
2018,Kansas,45-54,Male,3,40,0.075
2018,Kansas,55-64,Female,0,20,0
2018,Kansas,55-64,Male,1,43,0.023255813953488372
2018,Kansas,65+,Female,0,23,0
2018,Kansas,65+,Male,2,50,0.04
2018,Kentucky,0-14,Female,0,7,0
2018,Kentucky,0-14,Male,0,12,0
2018,Kentucky,15–19,Female,0,17,0
2018,Kentucky,15–19,Male,2,26,0.07692307692307693
2018,Kentucky,20–24,Female,1,22,0.045454545454545456
2018,Kentucky,20–24,Male,13,44,0.29545454545454547
2018,Kentucky,25–34,Female,2,32,0.0625
2018,Kentucky,25–34,Male,19,78,0.24358974358974358
2018,Kentucky,35–44,Female,2,31,0.06451612903225806
2018,Kentucky,35–44,Male,19,77,0.24675324675324675
2018,Kentucky,45-54,Female,3,25,0.12
2018,Kentucky,45-54,Male,13,92,0.14130434782608695
2018,Kentucky,55-64,Female,2,32,0.0625
2018,Kentucky,55-64,Male,16,88,0.18181818181818182
2018,Kentucky,65+,Female,0,47,0
2018,Kentucky,65+,Male,7,94,0.07446808510638298
2018,Louisiana,0-14,Female,0,12,0
2018,Louisiana,0-14,Male,0,10,0
2018,Louisiana,15–19,Female,2,23,0.08695652173913043
2018,Louisiana,15–19,Male,4,29,0.13793103448275862
2018,Louisiana,20–24,Female,2,18,0.1111111111111111
2018,Louisiana,20–24,Male,21,66,0.3181818181818182
2018,Louisiana,25–34,Female,7,35,0.2
2018,Louisiana,25–34,Male,46,125,0.368
2018,Louisiana,35–44,Female,6,25,0.24
2018,Louisiana,35–44,Male,25,82,0.3048780487804878
2018,Louisiana,45-54,Female,11,28,0.39285714285714285
2018,Louisiana,45-54,Male,34,92,0.3695652173913043
2018,Louisiana,55-64,Female,4,32,0.125
2018,Louisiana,55-64,Male,18,75,0.24
2018,Louisiana,65+,Female,1,34,0.029411764705882353
2018,Louisiana,65+,Male,7,80,0.0875
2018,Maine,0-14,Female,0,0,NA
2018,Maine,0-14,Male,0,2,0
2018,Maine,15–19,Female,0,3,0
2018,Maine,15–19,Male,1,5,0.2
2018,Maine,20–24,Female,1,2,0.5
2018,Maine,20–24,Male,5,11,0.45454545454545453
2018,Maine,25–34,Female,0,5,0
2018,Maine,25–34,Male,6,21,0.2857142857142857
2018,Maine,35–44,Female,0,4,0
2018,Maine,35–44,Male,3,12,0.25
2018,Maine,45-54,Female,2,6,0.3333333333333333
2018,Maine,45-54,Male,1,8,0.125
2018,Maine,55-64,Female,1,7,0.14285714285714285
2018,Maine,55-64,Male,5,17,0.29411764705882354
2018,Maine,65+,Female,0,14,0
2018,Maine,65+,Male,2,19,0.10526315789473684
2018,Maryland,0-14,Female,0,7,0
2018,Maryland,0-14,Male,0,10,0
2018,Maryland,15–19,Female,0,8,0
2018,Maryland,15–19,Male,1,21,0.047619047619047616
2018,Maryland,20–24,Female,6,18,0.3333333333333333
2018,Maryland,20–24,Male,9,47,0.19148936170212766
2018,Maryland,25–34,Female,8,23,0.34782608695652173
2018,Maryland,25–34,Male,28,73,0.3835616438356164
2018,Maryland,35–44,Female,8,22,0.36363636363636365
2018,Maryland,35–44,Male,13,44,0.29545454545454547
2018,Maryland,45-54,Female,1,18,0.05555555555555555
